(node:1007076) Warning: Accessing non-existent property 'padLevels' of module exports inside circular dependency
(Use `node --trace-warnings ...` to show where the warning was created)
Wed, 27 Sep 2023 03:30:24 GMT node-telegram-bot-api deprecated Automatic enabling of cancellation of promises is deprecated.
In the future, you will have to enable it yourself.
See https://github.com/yagop/node-telegram-bot-api/issues/319. at node:internal/modules/cjs/loader:1105:14
🥁 Checking 48151...
🥁 Checking 48151...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48543...
🥁 Checking 48543...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49308...
🔕 Tnvd is not updated, skipping
🥁 Checking 49303...
🔕 Tnvd is not updated, skipping
🥁 Checking 48543...
🥁 Checking 48543...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49303...
🔕 Tnvd is not updated, skipping
🥁 Checking 49303...
🔕 Tnvd is not updated, skipping
🥁 Checking 49303...
🔕 Tnvd is not updated, skipping
🥁 Checking 49311...
🔔 Sending notification with ID 49311
🧲 Tnvd is not present, adding to database
🥁 Checking 48641...
🔕 Tnvd is not updated, skipping
🥁 Checking 48641...
🥁 Checking 48641...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48844...
🔕 Tnvd is not updated, skipping
🥁 Checking 49311...
🔕 Tnvd is not updated, skipping
🥁 Checking 49311...
🔕 Tnvd is not updated, skipping
🥁 Checking 48735...
🥁 Checking 48735...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48543...
🥁 Checking 48543...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48543...
🥁 Checking 48543...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49283...
🔕 Tnvd is not updated, skipping
🥁 Checking 49303...
🥁 Checking 49303...
🥁 Checking 49303...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49074...
🥁 Checking 49074...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49303...
🔕 Tnvd is not updated, skipping
🥁 Checking 49303...
🥁 Checking 49303...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49128...
🔕 Tnvd is not updated, skipping
🥁 Checking 48754...
🥁 Checking 48754...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 46926...
🥁 Checking 46926...
🥁 Checking 46926...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48754...
🥁 Checking 48754...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49031...
🔕 Tnvd is not updated, skipping
🥁 Checking 49309...
🥁 Checking 49309...
🥁 Checking 49309...
🔔 Sending notification with ID 49309
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48867...
🔕 Tnvd is not updated, skipping
🥁 Checking 49303...
🔕 Tnvd is not updated, skipping
🥁 Checking 49031...
🥁 Checking 49031...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 47894...
🔕 Tnvd is not updated, skipping
🥁 Checking 47894...
🥁 Checking 47894...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48735...
🥁 Checking 48735...
🥁 Checking 48735...
🥁 Checking 46926...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49304...
🔕 Tnvd is not updated, skipping
🥁 Checking 49296...
🔕 Tnvd is not updated, skipping
🥁 Checking 49299...
🔕 Tnvd is not updated, skipping
🥁 Checking 49130...
🥁 Checking 49130...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49299...
🥁 Checking 49299...
🥁 Checking 49299...
🥁 Checking 49299...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49212...
🥁 Checking 49212...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48631...
🔕 Tnvd is not updated, skipping
🥁 Checking 48839...
🥁 Checking 48839...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49186...
🥁 Checking 49186...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48864...
🔕 Tnvd is not updated, skipping
🥁 Checking 48778...
🔕 Tnvd is not updated, skipping
🥁 Checking 48987...
🔕 Tnvd is not updated, skipping
🥁 Checking 48778...
🥁 Checking 48778...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49295...
🔕 Tnvd is not updated, skipping
🥁 Checking 49212...
🔕 Tnvd is not updated, skipping
🥁 Checking 49238...
🔕 Tnvd is not updated, skipping
🥁 Checking 49238...
🔕 Tnvd is not updated, skipping
🥁 Checking 49299...
🔕 Tnvd is not updated, skipping
🥁 Checking 49304...
🥁 Checking 49304...
🥁 Checking 49304...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49304...
🔕 Tnvd is not updated, skipping
🥁 Checking 49299...
🥁 Checking 49299...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49304...
🥁 Checking 49304...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49303...
🔕 Tnvd is not updated, skipping
🥁 Checking 48003...
🔕 Tnvd is not updated, skipping
🥁 Checking 48003...
🥁 Checking 48003...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49213...
🔕 Tnvd is not updated, skipping
🥁 Checking 49213...
🥁 Checking 49213...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49311...
🥁 Checking 49311...
🥁 Checking 49311...
🔔 Sending notification with ID 49311
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49243...
🔕 Tnvd is not updated, skipping
🥁 Checking 48979...
🔕 Tnvd is not updated, skipping
🥁 Checking 49308...
🥁 Checking 49308...
🥁 Checking 49308...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48979...
🔕 Tnvd is not updated, skipping
🥁 Checking 48951...
🔕 Tnvd is not updated, skipping
🥁 Checking 48951...
🥁 Checking 48951...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49303...
🔕 Tnvd is not updated, skipping
🥁 Checking 49211...
🔕 Tnvd is not updated, skipping
🥁 Checking 49303...
🥁 Checking 49303...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49305...
🥁 Checking 49305...
🥁 Checking 49305...
🔔 Sending notification with ID 49305
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 45793...
🔕 Tnvd is not updated, skipping
🥁 Checking 46926...
🔕 Tnvd is not updated, skipping
🥁 Checking 48003...
🔕 Tnvd is not updated, skipping
🥁 Checking 48003...
🥁 Checking 48003...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49305...
🥁 Checking 49305...
🥁 Checking 49305...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 47385...
🔕 Tnvd is not updated, skipping
🥁 Checking 48579...
🔕 Tnvd is not updated, skipping
🥁 Checking 47770...
🔕 Tnvd is not updated, skipping
🥁 Checking 47771...
🔕 Tnvd is not updated, skipping
🥁 Checking 48774...
🥁 Checking 48774...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48485...
🥁 Checking 48485...
🥁 Checking 48485...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49303...
🔕 Tnvd is not updated, skipping
🥁 Checking 47698...
🥁 Checking 47698...
🥁 Checking 47698...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49303...
🥁 Checking 49303...
🥁 Checking 49303...
🥁 Checking 49303...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49216...
🔕 Tnvd is not updated, skipping
🥁 Checking 47642...
🥁 Checking 47642...
🥁 Checking 47642...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49300...
🥁 Checking 49300...
🥁 Checking 49300...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 46926...
🔕 Tnvd is not updated, skipping
🥁 Checking 49303...
🥁 Checking 49303...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49216...
🥁 Checking 49216...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48442...
🥁 Checking 48442...
🥁 Checking 48442...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49311...
🥁 Checking 49311...
🥁 Checking 49311...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48778...
🥁 Checking 48778...
🥁 Checking 48778...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48350...
🔕 Tnvd is not updated, skipping
🥁 Checking 47690...
🥁 Checking 47690...
🥁 Checking 47690...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 47698...
🥁 Checking 47698...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49067...
🔕 Tnvd is not updated, skipping
🥁 Checking 49311...
🥁 Checking 49067...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 46090...
🥁 Checking 46090...
🥁 Checking 46090...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 46523...
🥁 Checking 46523...
🥁 Checking 46523...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49067...
🥁 Checking 49067...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49163...
🔕 Tnvd is not updated, skipping
🥁 Checking 48266...
🔕 Tnvd is not updated, skipping
🥁 Checking 48266...
🥁 Checking 48266...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49308...
🥁 Checking 49308...
🥁 Checking 49308...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49308...
🥁 Checking 49308...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48374...
🔕 Tnvd is not updated, skipping
🥁 Checking 47804...
🔕 Tnvd is not updated, skipping
🥁 Checking 49308...
🥁 Checking 49308...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 47804...
🥁 Checking 47804...
🥁 Checking 47804...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 47656...
🔕 Tnvd is not updated, skipping
🥁 Checking 49312...
🥁 Checking 47698...
🔔 Sending notification with ID 49312
🧲 Tnvd is not present, adding to database
🔕 Tnvd is not updated, skipping
🥁 Checking 47698...
🥁 Checking 47698...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49312...
🔕 Tnvd is not updated, skipping
🥁 Checking 49277...
🔕 Tnvd is not updated, skipping
🥁 Checking 49312...
🔕 Tnvd is not updated, skipping
🥁 Checking 48350...
🔕 Tnvd is not updated, skipping
🥁 Checking 48372...
🔕 Tnvd is not updated, skipping
🥁 Checking 48372...
🥁 Checking 48372...
🥁 Checking 48372...
🥁 Checking 48372...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48372...
🥁 Checking 48372...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49289...
🔔 Sending notification with ID 49289
🥁 Checking 49308...
🔕 Tnvd is not updated, skipping
🥁 Checking 49308...
🥁 Checking 49308...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49296...
🔕 Tnvd is not updated, skipping
🥁 Checking 49312...
🥁 Checking 49312...
🥁 Checking 49312...
🔔 Sending notification with ID 49312
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49308...
🥁 Checking 49308...
🥁 Checking 49308...
🥁 Checking 49308...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49297...
🥁 Checking 49297...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49296...
🥁 Checking 49296...
🥁 Checking 49296...
🥁 Checking 49296...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49308...
🔕 Tnvd is not updated, skipping
🥁 Checking 49296...
🥁 Checking 49296...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49308...
🥁 Checking 49308...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49301...
🥁 Checking 49301...
🥁 Checking 49301...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49309...
🔕 Tnvd is not updated, skipping
🥁 Checking 48894...
🔕 Tnvd is not updated, skipping
🥁 Checking 49313...
🥁 Checking 49313...
🔔 Sending notification with ID 49313
🧲 Tnvd is not present, adding to database
🔕 Tnvd is not updated, skipping
🥁 Checking 49313...
🔕 Tnvd is not updated, skipping
🥁 Checking 49313...
🔕 Tnvd is not updated, skipping
🥁 Checking 49309...
🔕 Tnvd is not updated, skipping
🥁 Checking 49311...
🔕 Tnvd is not updated, skipping
🥁 Checking 49245...
🥁 Checking 49245...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49245...
🥁 Checking 49245...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49313...
🔕 Tnvd is not updated, skipping
🥁 Checking 49248...
🔕 Tnvd is not updated, skipping
🥁 Checking 49313...
🔕 Tnvd is not updated, skipping
🥁 Checking 49301...
🥁 Checking 49301...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49248...
🥁 Checking 49248...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48726...
🔕 Tnvd is not updated, skipping
🥁 Checking 48705...
🥁 Checking 48705...
🥁 Checking 48705...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49311...
🥁 Checking 49311...
🥁 Checking 49311...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48548...
🥁 Checking 48548...
🥁 Checking 48548...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48814...
🥁 Checking 48814...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49313...
🥁 Checking 49313...
🥁 Checking 49313...
🔔 Sending notification with ID 49313
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49313...
🔕 Tnvd is not updated, skipping
🥁 Checking 48520...
🔕 Tnvd is not updated, skipping
🥁 Checking 48520...
🥁 Checking 48520...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48934...
🥁 Checking 48934...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48814...
🔕 Tnvd is not updated, skipping
🥁 Checking 49309...
🥁 Checking 49309...
🥁 Checking 49309...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49311...
🔕 Tnvd is not updated, skipping
🥁 Checking 49311...
🥁 Checking 49311...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48941...
🔕 Tnvd is not updated, skipping
🥁 Checking 48648...
🥁 Checking 48648...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49311...
🔕 Tnvd is not updated, skipping
🥁 Checking 49274...
🔕 Tnvd is not updated, skipping
🥁 Checking 48782...
🔕 Tnvd is not updated, skipping
🥁 Checking 49292...
🔔 Sending notification with ID 49292
🥁 Checking 48520...
🔕 Tnvd is not updated, skipping
🥁 Checking 48520...
🥁 Checking 48520...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49243...
🔕 Tnvd is not updated, skipping
🥁 Checking 49243...
🥁 Checking 49243...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49314...
🔔 Sending notification with ID 49314
🧲 Tnvd is not present, adding to database
🥁 Checking 49314...
🔕 Tnvd is not updated, skipping
🥁 Checking 49314...
🔕 Tnvd is not updated, skipping
🥁 Checking 49243...
🔕 Tnvd is not updated, skipping
🥁 Checking 48982...
🥁 Checking 48982...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49314...
🥁 Checking 49314...
🥁 Checking 49314...
🔔 Sending notification with ID 49314
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49257...
🔕 Tnvd is not updated, skipping
🥁 Checking 49315...
🔔 Sending notification with ID 49315
🧲 Tnvd is not present, adding to database
🥁 Checking 49315...
🔕 Tnvd is not updated, skipping
🥁 Checking 49315...
🔕 Tnvd is not updated, skipping
🥁 Checking 49289...
🔔 Sending notification with ID 49289
🥁 Checking 49315...
🥁 Checking 49315...
🥁 Checking 49315...
🔔 Sending notification with ID 49315
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49296...
🥁 Checking 49296...
🥁 Checking 49296...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49125...
🔕 Tnvd is not updated, skipping
🥁 Checking 49296...
🥁 Checking 49296...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 47144...
🥁 Checking 47527...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 47276...
🔕 Tnvd is not updated, skipping
🥁 Checking 47276...
🥁 Checking 47527...
🥁 Checking 47144...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 47831...
🥁 Checking 47831...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48489...
🥁 Checking 48489...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48114...
🥁 Checking 48114...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49317...
🔔 Sending notification with ID 49317
🧲 Tnvd is not present, adding to database
🥁 Checking 49316...
🔔 Sending notification with ID 49316
🧲 Tnvd is not present, adding to database
🥁 Checking 49317...
🥁 Checking 49316...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49316...
🔕 Tnvd is not updated, skipping
🥁 Checking 49317...
🔕 Tnvd is not updated, skipping
🥁 Checking 47831...
🥁 Checking 47831...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49317...
🥁 Checking 49317...
🥁 Checking 49317...
🔔 Sending notification with ID 49317
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49315...
🔕 Tnvd is not updated, skipping
🥁 Checking 49018...
🥁 Checking 49018...
🥁 Checking 49018...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49018...
🔕 Tnvd is not updated, skipping
🥁 Checking 49018...
🥁 Checking 49018...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49318...
🔔 Sending notification with ID 49318
🧲 Tnvd is not present, adding to database
🥁 Checking 49318...
🔕 Tnvd is not updated, skipping
🥁 Checking 49318...
🔕 Tnvd is not updated, skipping
🥁 Checking 49074...
🔕 Tnvd is not updated, skipping
🥁 Checking 49074...
🥁 Checking 49074...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49273...
🔕 Tnvd is not updated, skipping
🥁 Checking 49316...
🥁 Checking 49316...
🥁 Checking 49316...
🔔 Sending notification with ID 49316
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49300...
🥁 Checking 49300...
🥁 Checking 49300...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49309...
🔕 Tnvd is not updated, skipping
🥁 Checking 49300...
🔕 Tnvd is not updated, skipping
🥁 Checking 49319...
🔔 Sending notification with ID 49319
🧲 Tnvd is not present, adding to database
🥁 Checking 49300...
🥁 Checking 49300...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49018...
🔕 Tnvd is not updated, skipping
🥁 Checking 49018...
🥁 Checking 49018...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49267...
🥁 Checking 49267...
🥁 Checking 49267...
🥁 Checking 49267...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49185...
🥁 Checking 49185...
🥁 Checking 49185...
🥁 Checking 49185...
🥁 Checking 49185...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48791...
🥁 Checking 48791...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49300...
🔕 Tnvd is not updated, skipping
🥁 Checking 49314...
🥁 Checking 49314...
🥁 Checking 49314...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49185...
🔕 Tnvd is not updated, skipping
🥁 Checking 49320...
🔔 Sending notification with ID 49320
🧲 Tnvd is not present, adding to database
🥁 Checking 48285...
🔕 Tnvd is not updated, skipping
🥁 Checking 49320...
🔕 Tnvd is not updated, skipping
🥁 Checking 49320...
🔕 Tnvd is not updated, skipping
🥁 Checking 49309...
🔕 Tnvd is not updated, skipping
🥁 Checking 48834...
🥁 Checking 48834...
🥁 Checking 48834...
🥁 Checking 48834...
🥁 Checking 48834...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49320...
🔕 Tnvd is not updated, skipping
🥁 Checking 48681...
🥁 Checking 48681...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49128...
🔕 Tnvd is not updated, skipping
🥁 Checking 47527...
🥁 Checking 47144...
🥁 Checking 49301...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 47144...
🥁 Checking 47527...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48834...
🔕 Tnvd is not updated, skipping
🥁 Checking 49128...
🔕 Tnvd is not updated, skipping
🥁 Checking 49301...
🥁 Checking 49301...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49305...
🔕 Tnvd is not updated, skipping
🥁 Checking 48163...
🥁 Checking 48163...
🥁 Checking 48163...
🥁 Checking 48163...
🥁 Checking 48163...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 47276...
🔕 Tnvd is not updated, skipping
🥁 Checking 49125...
🥁 Checking 49125...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48266...
🔔 Sending notification with ID 48266
🥁 Checking 49043...
🔕 Tnvd is not updated, skipping
🥁 Checking 49043...
🥁 Checking 49043...
🥁 Checking 49301...
🥁 Checking 49301...
🥁 Checking 49043...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49301...
🥁 Checking 49301...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 48163...
🔕 Tnvd is not updated, skipping
🥁 Checking 47276...
🔕 Tnvd is not updated, skipping
🥁 Checking 49301...
🥁 Checking 49301...
🥁 Checking 49301...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49309...
🔕 Tnvd is not updated, skipping
🥁 Checking 47190...
🥁 Checking 47190...
🥁 Checking 47190...
🥁 Checking 47190...
🥁 Checking 47190...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 47190...
🥁 Checking 47190...
🥁 Checking 47190...
🥁 Checking 47190...
🥁 Checking 47190...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49318...
🥁 Checking 49318...
🥁 Checking 49318...
🔔 Sending notification with ID 49318
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49125...
🥁 Checking 49125...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49307...
🥁 Checking 49307...
🥁 Checking 49307...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49167...
🥁 Checking 49167...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
🥁 Checking 49307...
🥁 Checking 49307...
🔕 Tnvd is not updated, skipping
🔕 Tnvd is not updated, skipping
